BibID,Shelfmark,Title,Full Coverage?,Facets,
9957628103503681,LJS 356,[Pattern-books of bridles and harnesses] [manuscript].,N,"No linguistic content, 16th century, 1550, Codices Drawings (visual works) Manuscripts, German - 16th century Manuscripts, Italian - 16th century Manuscripts, Renaissance, Animal culture Bridles Equipment and supplies Horsemanship, Paper, , [Germany or Italy and Prague or Austria, between 1550 and 1599]",
9957628103503681,LJS 356,[Pattern-books of bridles and harnesses] [manuscript].,N,"16th century, Drawing, German, Paper, Germany, Italy, Austria, Czech Republic, Animal culture",
9950010533503681,LJS 358,"Letter to Rodolfo Pio da Carpi, ca. 1560?",N,"Italian, 16th century, 1560, Commentaries Manuscripts, Italian - 16th century Manuscripts, Renaissance, Agriculture Latin literature Varro, Marcus Terentius, Pio da Carpi, Rodolfo, 1500-1564, recipient, Paper, , ",
9950010533503681,LJS 358,"Letter to Rodolfo Pio da Carpi, ca. 1560?",N,"16th century, Commentary, Italian, Literature -- Prose, Paper, Italy",
9954196093503681,LJS 359,Liber canonis [manuscript]. Qānūn fī al-ṭibb. Latin,N,"Latin, 13th century, 1250, Codices Manuscripts, Latin - 13th century Manuscripts, Medieval Treatises, Materia medica Medicine Medicine, Arab Medicine, Medieval, Avicenna, 980-1037, Parchment, , [England, between 1250 and 1299]",
9954196093503681,LJS 359,Liber canonis [manuscript]. Qānūn fī al-ṭibb. Latin,N,"13th century, Treatise, Science -- Medicine, England, English",
9949888993503681,LJS 36,"Manuscript leaf from an account of the Jewish Wars, 1100s.",N,"Latin, 12th century, 1100, Fragments Histories Manuscripts, Latin - 12th century Manuscripts, Medieval, Alexander Balas, King of Syria, -145 B.C History Jews, Parchment, , ",
9949888993503681,LJS 36,"Manuscript leaf from an account of the Jewish Wars, 1100s.",N,"12th century, History, Fragment, Jewish, Italy",
9951500353503681,LJS 361,[Astronomical and astrological tables] [manuscript].,Y,"Latin, 14th century, 1327, Codices Commentaries Diagrams Manuscripts, Latin - 14th century Manuscripts, Renaissance, Astrology Astronomy Zodiac, Parchment, , [Naples], 1327.",
9951500353503681,LJS 361,[Astronomical and astrological tables] [manuscript].,Y,"14th century, Astrology, Astronomy, Tables, Commentary, Diagrams, Italy, Italian",
9948054933503681,LJS 37,[Ikhtiṣār min al-maqālāt min kitāb Uqlīdis] [manuscript]. Elements. Arabic,,"Arabic, 12th century, 1108, Abridgements Codices Diagrams Manuscripts, Arabic - 12th century Manuscripts, Medieval, Geometry Mathematics, Greek, Euclid, Paper, , [Egypt, Iraq, or Syria], A.H. 502-504 (1108-1111)",
9948054933503681,LJS 37,[Ikhtiṣār min al-maqālāt min kitāb Uqlīdis] [manuscript]. Elements. Arabic,,"12th century, Diagrams, Mathematics, Science, Arabic, Egypt Iraq Syria, Paper",
9949857513503681,LJS 379,[Edict concerning Jews in Livorno and Pisa] [manuscript].,N,"Italian, 1593, Codices Decrees Manuscripts, Italian Manuscripts, Renaissance, History Jews, Italy Livorno Livorno (Italy) Pisa Pisa (Italy), Ferdinando I, Grand-Duke of Tuscany, 1549-1609, Parchment, , [Florence?, Italy, after 1593]",
9949857513503681,LJS 379,[Edict concerning Jews in Livorno and Pisa] [manuscript].,N,"16th century, Italian, Italy, History, Jewish",
9958164163503681,LJS 38,[Prayers and commentary] [manuscript].,N,"Arabic, 15th century, 1484, Annotations Codices Diagrams Manuscripts, Arabic - 15th century Manuscripts, Renaissance, Islam, Paper, , [Turkey], A.H. 889 (1484)",
9958164163503681,LJS 38,[Prayers and commentary] [manuscript].,N,"15th century, Annotated, Diagrams, Paper, Turkey, Islamic, Commentary, Prayer book",
9958041303503681,LJS 380,Pros mathēmatikous ... [etc.] [manuscript].,N,"Greek, Ancient (to 1453), 15th century, 1430, Codices Manuscripts, Greek (Medieval and modern) - 15th century Manuscripts, Renaissance Treatises, Education, Greek Skepticism, Sextus, Empiricus, Parchment, , [Italy, between 1430 and 1450]",
9958041303503681,LJS 380,Pros mathēmatikous ... [etc.] [manuscript].,N,"15th century, Italy, Treatise, Commentary, Grammar, Mathematics, Astrology, Logic, Science, Italian",
9946491823503681,LJS 381,Crispi Sallustii de Catheli[n]e co[n]jurac[i]o[n]e liber [manuscript] ; Jugurtinum bellum ei[us]de[m]. Bellum Catilinae,,"Latin, 15th century, 1455, Annotations Codices Histories Manuscripts, Latin - 15th century Manuscripts, Renaissance, Jugurthine War, 111-105 B.C, Rome, Sallust, 86-34 B.C, Parchment, , [Padua?, between 1455 and 1465?]",
9946491823503681,LJS 381,Crispi Sallustii de Catheli[n]e co[n]jurac[i]o[n]e liber [manuscript] ; Jugurtinum bellum ei[us]de[m]. Bellum Catilinae,,"15th century, History, Italy, Italian, Accounts",
9957839383503681,LJS 382,[Alchemical compendium] [manuscript].,N,"Latin, 15th century, 1476, Codices Diagrams Drawings Manuscripts, Czech - 15th century Manuscripts, German - 15th century, Alchemy Bibliography Medicine, Hayniger, Georg, Paper and Parchment, , [Vienna, ca. 1476]",
9957839383503681,LJS 382,[Alchemical compendium] [manuscript].,N,"Anthology, 15th century, Drawing, Diagrams, Czech, Alchemy, Science -- Medicine, Paper, Austria, Austrian",
9950012923503681,LJS 383,"Ratiffica[ti]on pour noble Gaolon Garnier dit de la Galliniere, 1592.",N,"French, Middle (ca. 1300-1600), 16th century, 1592, Legal documents Manuscripts, French - 16th century Manuscripts, Renaissance Notarial documents, Garnier, Gaolon, Marseille (France), Paper, , ",
9950012923503681,LJS 383,"Ratiffica[ti]on pour noble Gaolon Garnier dit de la Galliniere, 1592.",N,"16th century, French, Legal, Document, Paper",
9946262693503681,LJS 384,[De philosophia mundi] ... [etc.] [manuscript]. Philosophia mundi,,"Latin, 12th century, 1150, Codices Diagrams Manuscripts, Latin - 12th century Manuscripts, Medieval Maps, Astronomy Geography Medicine Meteorology, William, of Conches, 1080-approximately 1150, Parchment, , [Germany, circa 1150]",
9946262693503681,LJS 384,[De philosophia mundi] ... [etc.] [manuscript]. Philosophia mundi,,"12th century, German, Diagrams, Germany, Astronomy, Geography, Science -- Medicine, Maps, Meteorology",
9954371393503681,LJS 385,[School miscellany] [manuscript].,N,"Latin, 15th century 16th century, 1500, Annotations Anthologies Codices Manuscripts, Latin - 15th century Manuscripts, Latin - 16th century, Latin literature Study and teaching Traditional medicine, Paper, , [Italy, ca. 1500]",
9954371393503681,LJS 385,[School miscellany] [manuscript].,N,"Anthology, 15th century 16th century, Annotated, Literature -- Prose, Science -- Medicine, Paper, Italy, Italian",
9948249193503681,LJS 386,[Kitāb Mīzān al-ḥikmah] [manuscript]. Mīzān al-ḥikmah. Selections.,N,"Arabic, 13th century, 1270, Codices Diagrams Manuscripts, Arabic - 13th century Manuscripts, Medieval Tables (documents), Balances (Weighing instruments) Scales (Weighing instruments), Khāzinī, ʻAbd al-Raḥmān, active 1121, Paper, , [ca. 1270]",
9948249193503681,LJS 386,[Kitāb Mīzān al-ḥikmah] [manuscript]. Mīzān al-ḥikmah. Selections.,N,"13th century, Arabic, Diagrams, Tables, Document, Paper",
9954380453503681,LJS 387,[Qāmūs al-muḥīṭ] [manuscript].,N,"Arabic, 14th century 15th century, 1400, Codices Dictionaries Illuminations (visual works) Manuscripts, Arabic - 14th century Manuscripts, Arabic - 15th century, Arabic language, Fīrūzābādī, Muḥammad ibn Yaʻqūb, 1329-1414 or 1415, Paper, , [Persia, ca. 1400]",
9954380453503681,LJS 387,[Qāmūs al-muḥīṭ] [manuscript].,N,"14th century 15th century, Arabic, Dictionary, Illumination, Paper, Iran",
9950681223503681,LJS 388,[Mulakhkhaṣ fī al-hayʼah] [manuscript].,N,"Arabic, 14th century, 1386, Codices Diagrams Manuscripts, Arabic - 14th century Manuscripts, Medieval, Astronomy, Jighmīnī, Maḥmūd ibn Muḥammad, d. 1221?, Paper, , [Iran], A.H. 786 (1386)",
9950681223503681,LJS 388,[Mulakhkhaṣ fī al-hayʼah] [manuscript].,N,"14th century, Arabic, Iran, Diagrams, Astronomy, Paper",
9957614163503681,LJS 391,"Fragment of manuscript bifolium from the Liber ad Almansorem, 1200s. Kitāb al-Manṣūrī. Latin. Selections.",N,"Latin, 13th century, 1200, Fragments Manuscripts, Latin - 13th century Manuscripts, Medieval Translations, Medicine Medicine, Arab, Rāzī, Abū Bakr Muḥammad ibn Zakarīyā, 865?-925?, Parchment, , ",
9957614163503681,LJS 391,"Fragment of manuscript bifolium from the Liber ad Almansorem, 1200s. Kitāb al-Manṣūrī. Latin. Selections.",N,"13th century, Fragment, Science -- Medicine, Arabic, Gloss",
9950804433503681,LJS 392,[Taḥrīr al-majisti] [manuscript].,Y,"Arabic, 15th century, 1411, Codices Commentaries Diagrams Manuscripts, Arabic - 15th century Manuscripts, Renaissance, Astronomy Ptolemy, 2nd cent, Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274, Paper, , [Iran?], A.H. 813 (1411)",
9950804433503681,LJS 392,[Taḥrīr al-majisti] [manuscript].,Y,"15th century, Arabic, Iran, Commentary, Diagrams, Astronomy, Paper",
9958939253503681,LJS 393,[Sharḥ Fusūl Ibuqrāṭ] [manuscript] ; [Kitāb ibn Isḥāq].,Y,"Arabic, 14th century, 1325, Codices Commentaries Manuscripts, Arabic - 14th century Manuscripts, Medieval, Hippocrates Ḥunayn ibn Isḥāq al-ʻIbādī, 809?-873 Medicine Medicine, Arab Medicine, Medieval, Ibn Abī Ṣādiq al-Nīsābūri, Abū al-Qāsim ʻAbd al-Raḥmān ibn ʻAlī, d. after 1068, Paper, , [Egypt or Syria, between 1325 and 1375]",
9958939253503681,LJS 393,[Sharḥ Fusūl Ibuqrāṭ] [manuscript] ; [Kitāb ibn Isḥāq].,Y,"14th century, Syria, Egypt, Paper, Commentary, Science -- Medicine, Arabic",
9954408103503681,LJS 394,[Section of Tāj al-lughah wa-ṣiḥāḥ al-ʻArabīyah] [manuscript]. Ṣiḥāḥ. Selections,Y,"Arabic, 14th century, 1300, Codices Dictionaries Illuminations (visual works) Manuscripts, Arabic - 14th century Manuscripts, Medieval, Arabic language Traditional medicine, Jawharī, Ismāʻīl ibn Ḥammād, -1003?, Paper, , [Egypt or Syria, 13--]",
9954408103503681,LJS 394,[Section of Tāj al-lughah wa-ṣiḥāḥ al-ʻArabīyah] [manuscript]. Ṣiḥāḥ. Selections,Y,"14th century, Arabic, Dictionary, Illumination, Paper, Science -- Medicine, Egypt, Syria",
9959248983503681,LJS 395,"Manuscript pastedowns from De proprietatibus rerum, 1200s.",,"Latin, 13th century, 1200, Codices Fragments Manuscripts, Latin - 13th century Manuscripts, Medieval, Medicine Medicine, Medieval Physiology, Bartholomaeus, Anglicus, active 13th century, Parchment, , ",
9959248983503681,LJS 395,"Manuscript pastedowns from De proprietatibus rerum, 1200s.",,"13th century, Fragments, Science--Medicine, Mathematics, French, France",
9951607923503681,LJS 397,[Astronomy lecture notes] [manuscript].,Y,"Latin, 16th century, 1550, Codices Diagrams Lecture notes Manuscripts, Latin - 16th century Manuscripts, Renaissance, Astronomy History, Germany, Paper, , [Wittenberg, ca. 1550]",
9951607923503681,LJS 397,[Astronomy lecture notes] [manuscript].,Y,"16th century, Diagrams, Collection of Sermons, Astronomy, History, Germany, German",
9958945863503681,LJS 398,[Khalq al-insān] [manuscript].,Y,"Arabic, 13th century, 1290, Codices Manuscripts, Arabic - 13th century Manuscripts, Medieval Treatises, Medicine Medicine, Arab Reproduction Soul, Saʻīd ibn Hibat Allāh ibn al-Ḥusayn, 1004-1101, Paper, , [Syria or Iraq], A.H. 689 (1290)",
9958945863503681,LJS 398,[Khalq al-insān] [manuscript].,Y,"13th century, Syria, Iraq, Science -- Medicine, Treatise, Arabic, Paper",
9950812453503681,LJS 400,[Sharḥ-i Zīj Gūrgānī] [manuscript].,N,"Persian, 15th century, 1493, Codices Commentaries Diagrams Manuscripts, Persian - 15th century Manuscripts, Renaissance, Astronomy Ulugh Beg, 1394-1449, Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475, Paper, , [Iran], A.H. 899 (1493-1494)",
9950812453503681,LJS 400,[Sharḥ-i Zīj Gūrgānī] [manuscript].,N,"15th century, Persian, Iran, Diagrams, Astronomy, Paper",
9950814943503681,LJS 403,[Alchemical compendium] [manuscript].,Y,"Arabic, 15th century, 1496, Anthologies Codices Commentaries Manuscripts, Arabic - 15th century Manuscripts, Renaissance, Alchemy, Ḥusaynī, Ibrāhīm, Paper, , [Herat, Afghanistan], A.H. 901-904 (1496-1499)",
9950814943503681,LJS 403,[Alchemical compendium] [manuscript].,Y,"Anthology, 15th century, Arabic, Commentary, Alchemy, Paper, Afghanistan",
9957623663503681,LJS 404,[Jāmiʻ al-ʻulūm] [manuscript].,N,"Persian, 13th century, 1200, Codices Diagrams Manuscripts, Medieval Manuscripts, Persian - 13th century Tables (documents), Encyclopedias and dictionaries, Rāzī, Fakhr al-Dīn Muḥammad ibn ʻUmar, 1149 or 1150-1210, Paper, , [Iran, between 1200 and 1225]",
9957623663503681,LJS 404,[Jāmiʻ al-ʻulūm] [manuscript].,N,"Encyclopedia, 13th century, Persian, Iran, Document, Tables, Paper, Diagrams, Dictionary",
9949873813503681,LJS 405,[Kitāb al-Siyāsah tasʹhīl al-naẓar wa-taʻjīl al-ẓafar] [manuscript]. Tasʹhīl al-naẓar wa-taʻjīl al-ẓafar,Y,"Arabic, 13th century, 1240, Codices Manuscripts, Arabic - 13th century Manuscripts, Medieval Treatises, Duties Kings and rulers Political science, Māwardī, ʻAlī ibn Muḥammad, 974?-1058, Paper, , [Egypt?, between 1240 and 1260?]",
9949873813503681,LJS 405,[Kitāb al-Siyāsah tasʹhīl al-naẓar wa-taʻjīl al-ẓafar] [manuscript]. Tasʹhīl al-naẓar wa-taʻjīl al-ẓafar,Y,"13th century, Arabic, Egypt, Treatise, Paper, Philosophy",
9950826723503681,LJS 407,[Collection of astronomical texts] [manuscript].,N,"Arabic, 15th century, 1500, Anthologies Codices Diagrams Handbooks Manuscripts, Arabic - 15th century, Astronomy, Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274, Paper, , [Iran, between 1500 and 1525]",
9950826723503681,LJS 407,[Collection of astronomical texts] [manuscript].,N,"Anthology, 15th century, Diagrams, Astronomy, Paper, Arabic, Iran",
9948262793503681,LJS 408,[Sharḥ al-mulakhkhaṣ fī al-hayʼah] [manuscript].,Y,"Arabic, 15th century, 1427, Annotations Codices Commentaries Diagrams Manuscripts, Arabic - 15th century, Astronomy Jighmīnī, Maḥmūd ibn Muḥammad, d. 1221?, Rumi, Kazi-Zade, 14th cent, Paper, , [Samarqand, Uzbekistan], A.H. 830 (1427)",
9948262793503681,LJS 408,[Sharḥ al-mulakhkhaṣ fī al-hayʼah] [manuscript].,Y,"15th century, Arabic, Annotated, Commentary, Diagrams, Astronomy, Paper, Uzbekistan, Turkish",
9957840863503681,LJS 409,[Kitāb al-Kashf wa-al-bayān [manuscript] ; Rumūz fī al-burhān],N,"Arabic, 15th century, 1400, Codices Drawings Manuscripts, Arabic - 15th century Manuscripts, Medieval Manuscripts, Renaissance, Alchemy Islamic magic, Paper, , [Iran, 14--]",
9957840863503681,LJS 409,[Kitāb al-Kashf wa-al-bayān [manuscript] ; Rumūz fī al-burhān],N,"15th century, Iran, Arabic, Paper, Alchemy, Magic, Drawing, Islamic",
9957979413503681,LJS 41,Bible. O.T. Esther. Hebrew. [Megilat Ester] ... [etc.] [manuscript].,N,"Hebrew, 15th century, 1400, Codices Excerpts Manuscripts, Hebrew - 15th century Manuscripts, Renaissance Poems, Parchment, , [Italy, 14--]",
9957979413503681,LJS 41,Bible. O.T. Esther. Hebrew. [Megilat Ester] ... [etc.] [manuscript].,N,"15th century, Bible, Biblical, Italy, Jewish, Literature -- Poetry",
9950894003503681,LJS 410,[Sharḥ mulakhkhaṣ fī al-hayʼah] [manuscript].,Y,"Arabic, 15th century, 1400, Codices Commentaries Diagrams Manuscripts, Arabic - 15th century Manuscripts, Renaissance, Astronomy Jighmīnī, Maḥmūd ibn Muḥammad, -1221?, Paper, , [Iran, 14--?]",
9950894003503681,LJS 410,[Sharḥ mulakhkhaṣ fī al-hayʼah] [manuscript].,Y,"15th century, Arabic, Iran, Astronomy, Commentary, Diagrams, Paper",
9951131033503681,LJS 411,[Sharḥ-i Zīj-i jadīd-i Sultānī] [manuscript].,Y,"Persian, 15th century, 1523, Codices Commentaries Diagrams Manuscripts, Persian - 15th century Manuscripts, Renaissance, Astronomy Ulugh Beg, 1394-1449, Birjandī, ʻAbd al-ʻAlī ibn Muḥammad ibn Ḥusayn, active 16th century, Paper, , [Iran, between 1523 and 1528]",
9951131033503681,LJS 411,[Sharḥ-i Zīj-i jadīd-i Sultānī] [manuscript].,Y,"15th century, Persian, Iran, Commentary, Diagrams, Astronomy, Paper",
9948270433503681,LJS 412,[Risālah fi al-ʻamal bi-al-kurah] ... [etc.] [manuscript].,Y,"Arabic, 16th century, 1543, Codices Diagrams Manuscripts, Arabic - 16th century Manuscripts, Renaissance Treatises, Astrolabes Astronomical instruments Astronomy, Arab, Qusṭā ibn Lūqā, ca. 820-ca. 912, Paper, , [Cairo, Egypt], A.H. 950 (1543)",
9948270433503681,LJS 412,[Risālah fi al-ʻamal bi-al-kurah] ... [etc.] [manuscript].,Y,"16th century, Arabic, Diagrams, Treatise, Astronomy, Paper, Egypt",
9950015663503681,LJS 416,[Regulations for mills and bakeries] [manuscript].,N,"French, Middle (ca. 1300-1600), 16th century, 1518, Codices Legal documents Manuscripts, French - 16th century Manuscripts, Renaissance, Bakers Bread Weights and measures, France Rouen (France), Parchment, , Rouen, 1518.",
9950015663503681,LJS 416,[Regulations for mills and bakeries] [manuscript].,N,"16th century, French, Legal, Document, France",
9958645723503681,LJS 417,[Books III-V of al-Qānūn fī al-ṭibb] [manuscript]. Qānūn fī al-ṭibb. Selections,N,"Arabic, 15th century, 1494, Codices Encyclopedias Manuscripts, Arabic - 15th century Manuscripts, Renaissance Treatises, Medicine Medicine, Arab Medicine, Medieval, Avicenna, 980-1037, Paper, , A.H. 899-904 (1494-1498)",
9958645723503681,LJS 417,[Books III-V of al-Qānūn fī al-ṭibb] [manuscript]. Qānūn fī al-ṭibb. Selections,N,"Encyclopedia, 15th century, Treatise, Science -- Medicine, Paper, Arabic",
9949544423503681,LJS 418,Passio s[an]c[t]i Blasii ... [etc.] [manuscript].,Y,"Latin, 13th century, 1200, Codices Diagrams Drawings Gregorian chant Hagiographies, Blaise, Saint, d. 316 Catholic Church Christian saints Gregorian chants Liturgy, Parchment, , [Italy, 12--]",
9949544423503681,LJS 418,Passio s[an]c[t]i Blasii ... [etc.] [manuscript].,Y,"13th century, Diagrams, Drawing, Song book, Liturgy, Christian, Italy, Italian",
9958047623503681,LJS 419,Erbario [manuscript].,N,"Italian, 15th century, 1400, Codices Herbals Manuscripts, Italian - 15th century Manuscripts, Latin - 15th century Manuscripts, Renaissance, Botany Botany, Medical Materia medica, Paper, , [Italy, 14--]",
9958047623503681,LJS 419,Erbario [manuscript].,N,"15th century, Italy, Italian, Paper, Science -- Medicine, Illustration",
9957977613503681,LJS 42,[Bet Elohim [manuscript]. Shaʻar ha-shamayim].,Y,"Hebrew, 16th century, 1551, Codices Commentaries Diagrams Manuscripts, Hebrew - 16th century Manuscripts, Renaissance, Astronomy Astronomy, Medieval Jewish astronomy Peurbach, Georg von, 1423-1461 Planetary theory, Almosnino, Moses ben Baruch, ca. 1515-ca. 1580, Paper, , [Thessalonikē, 1551]",
9957977613503681,LJS 42,[Bet Elohim [manuscript]. Shaʻar ha-shamayim].,Y,"16th century, Jewish, Commentary, Diagrams, Astronomy, Paper, Greece",
9947331613503681,LJS 420,[Perpetual calendar with Metonic cycle] [manuscript].,,"Latin, 15th century, 1480, Codices Devotional calendars Diagrams Manuscripts, Latin - 15th century Manuscripts, Renaissance, Easter Perpetual calendars, , , [Italy?, ca. 1480]",
9947331613503681,LJS 420,[Perpetual calendar with Metonic cycle] [manuscript].,,"15th century, Italy, Italian, Diagrams, Devotion, Liturgy",
9946263053503681,LJS 421,[Letter from Hippocrates to Caesar] [manuscript].,,"French, Old (ca. 842-1300), 14th century, 1350, Codices Manuscripts, French - 14th century Manuscripts, Medieval Prescriptions, Caesar, Julius Hippocrates Medicine Medicine, Medieval Traditional medicine, Parchment, , [France, between 1350 and 1375?]",
9946263053503681,LJS 421,[Letter from Hippocrates to Caesar] [manuscript].,,"14th century, French, France, Science -- Medicine",
9949193023503681,LJS 423,Dos discursos de la cifra [manuscript].,N,"Spanish, 16th century 17th century, 1600, Codices Manuscripts, European Manuscripts, Renaissance Manuscripts, Spanish - 16th century Manuscripts, Spanish - 17th century, Ciphers Cryptography, Paper, , [Spain, ca. 1600]",
9949193023503681,LJS 423,Dos discursos de la cifra [manuscript].,N,"16th century 17th century, Spanish, Spain, Paper, Cryptography",
9958986893503681,LJS 424,Non[us] Alma[n]sor[is] cu[m] an[n]otatio[n]ib[us] Doctor[is] [S?] [manuscript] : varia alia opuscula.,Y,"Latin, 16th century, 1500, Annotations Anthologies Codices Commentaries Manuscripts, Latin - 16th century, Medicine Study and teaching Università di Bologna, Mellarinus, Johannes, compiler, Paper, , [Bologna], 1500-1501.",
9958986893503681,LJS 424,Non[us] Alma[n]sor[is] cu[m] an[n]otatio[n]ib[us] Doctor[is] [S?] [manuscript] : varia alia opuscula.,Y,"Anthology, 16th century, Annotated, Commentary, Science -- Medicine, Paper, Italy, Italian",
9958617143503681,LJS 426,[al-Kullīyāt] [manuscript]. Qānūn fī al-ṭibb. Selections,N,"Arabic, 14th century, 1375, Annotations Codices Manuscripts, Arabic - 14th century Manuscripts, Medieval Manuscripts, Renaissance, Medicine Medicine, Arab Medicine, Medieval, Avicenna, 980-1037, Paper, , [Persia, between 1375 and 1399?]",
9958617143503681,LJS 426,[al-Kullīyāt] [manuscript]. Qānūn fī al-ṭibb. Selections,N,"14th century, Annotated, Science -- Medicine, Paper, Iran, Arabic",
9958643963503681,LJS 427,[Books II-V of al-Qānūn fī al-ṭibb] [manuscript]. Qānūn fī al-ṭibb. Selections,Y,"Arabic, 16th century 17th century, 1500, Codices Manuscripts, Arabic - 16th century Manuscripts, Arabic - 17th century Manuscripts, Renaissance Treatises, Medicine Medicine, Arab Medicine, Medieval, Avicenna, 980-1037, Paper, , [Persia, 15-- or 16--?]",
9958643963503681,LJS 427,[Books II-V of al-Qānūn fī al-ṭibb] [manuscript]. Qānūn fī al-ṭibb. Selections,Y,"16th century 17th century, Iran, Arabic, Treatise, Science -- Medicine, Paper",
9948274463503681,LJS 429,[De philosophia naturali] [manuscript].,N,"Latin, 15th century, 1485, Codices Diagrams Manuscripts, Latin - 15th century Manuscripts, Renaissance Watercolors, Brulefer, Etienne, d. ca. 1499 Natural history Nicolas d'Orbelles, Paper, , [Mainz?, Germany, between 1485 and 1499]",
9948274463503681,LJS 429,[De philosophia naturali] [manuscript].,N,"15th century, Diagrams, History, Paper, German, Germany",
9954043173503681,LJS 43,[Qaṣāʼid] / [Shah Qāsim wa-ghayruhu min taṣānīfihi].,N,"Arabic, 16th century, 1575, Codices Illuminations Manuscripts, Arabic - 16th century Manuscripts, Renaissance Poems, Arabic poetry, Qāsim, Shah, Paper, , [Persia, between 1575 and 1599]",
9954043173503681,LJS 43,[Qaṣāʼid] / [Shah Qāsim wa-ghayruhu min taṣānīfihi].,N,"16th century, Arabic, Illumination, Literature -- Poetry, Paper, Iran",
9954449123503681,LJS 430,[De urinarum judiciis] [manuscript].,Y,"Latin, 15th century 16th century, 1500, Codices Manuscripts, Latin - 15th century Manuscripts, Latin - 16th century Manuscripts, Renaissance Treatises, Analysis Medicine Urine, Montagnana, Bartolomeo, fl. 1422-1460, Paper, , [France?, after 1500]",
9954449123503681,LJS 430,[De urinarum judiciis] [manuscript].,Y,"15th century 16th century, Treatise, Science -- Medicine, Paper, French, France",
9957624903503681,LJS 431,"Manuscript list of manuscript and printed books, circa 1545.",N,"Latin, 16th century, 1545, Book catalogs Fragments Manuscripts, Latin - 16th century Manuscripts, Renaissance, Books and reading Classical literature History Printing, Paper, , ",
9957624903503681,LJS 431,"Manuscript list of manuscript and printed books, circa 1545.",N,"Catalog, 16th century, Fragment, Literature -- Prose, History, Paper",
9948287273503681,LJS 434,[Taqwīm] [manuscript].,N,"Persian, 16th century, 1507, Almanacs Codices Diagrams Manuscripts, Persian - 16th century Manuscripts, Renaissance, Islamic astrology, Islamic countries, Paper, , [Iran?, ca. 1507]",
9948287273503681,LJS 434,[Taqwīm] [manuscript].,N,"Almanac, 16th century, Diagrams, Persian, Astrology, Iran, Paper",
9948288963503681,LJS 435,[Maqālah fī al-ʻamal bi-al-yad] [manuscript].,N,"Arabic, 15th century, 1464, Annotations Codices Drawings (visual works) Manuscripts, Arabic - 15th century Manuscripts, Renaissance, Medicine, Arab Surgery Surgical instruments and apparatus, Abū al-Qāsim Khalaf ibn ʻAbbās al-Zahrāwī, -1013?, Paper, , [Iraq?], A.H. 869 (1464)",
9948288963503681,LJS 435,[Maqālah fī al-ʻamal bi-al-yad] [manuscript].,N,"15th century, Arabic, Annotated, Drawing, Science -- Medicine, Paper, Iraq",
9954456963503681,LJS 436,Ḍawʼ al-sirāj [manuscript].,Y,"Arabic, 14th century, 1346, Codices Commentaries Diagrams Manuals (instructional materials) Manuscripts, Arabic - 14th century, Inheritance and succession (Islamic law) Mathematics, Arab Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century, Faraḍī, Maḥmūd ibn Abī Bakr, 1246 or 7-1300, Paper, , [Middle East], A.H. 747 (1346-1347)",
9954456963503681,LJS 436,Ḍawʼ al-sirāj [manuscript].,Y,"14th century, Commentary, Diagrams, Arabic, Paper, Islamic, Mathematics, Central Arab lands (Near East), Instructional materials, Legal",
9958065673503681,LJS 437,De re medicina [manuscript]. Circa instans,N,"Latin, 14th century 15th century, 1400, Codices Manuscripts, Latin - 14th century Manuscripts, Latin - 15th century Manuscripts, Medieval Manuscripts, Renaissance, Materia medica, Vegetable Medicinal plants Medicine Medicine, Medieval, Platearius, Matthaeus, -1161, Parchment, , [Germany or Austria, ca. 1400]",
9958065673503681,LJS 437,De re medicina [manuscript]. Circa instans,N,"14th century 15th century, Science -- Medicine, Austria, Germany, German, Treatise",
9959472393503681,LJS 438,[Neoplatonic and neopythagorean translations] [manuscript].,,"Latin, 15th century, 1475, Codices Illuminations Manuscripts, Latin - 15th century Manuscripts, Renaissance Translations, Criticism and interpretation Humanism Neoplatonism Plato Pythagoras and Pythagorean school, Italy, Accademia platonica (Florence, Italy), Paper, , [Florence, circa 1475]",
9959472393503681,LJS 438,[Neoplatonic and neopythagorean translations] [manuscript].,,"15th century, Italy, Italian, Illumination, Philosophy, Science, Mathematics",
9948302563503681,LJS 439,[Book on the configuration of the orb] [manuscript].,Y,"Arabic, 14th century, 1300, Codices Diagrams Manuscripts, Arabic - 14th century Manuscripts, Medieval Treatises, Four elements (Philosophy) Islamic cosmology Islamic philosophy Physics, Dunash ibn Tamim, active 10th century, Paper, , [Seville?, Spain, 13--]",
9948302563503681,LJS 439,[Book on the configuration of the orb] [manuscript].,Y,"14th century, Arabic, Diagrams, Treatise, Philosophy, Cosmology, Islamic, Paper",
